lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR
-54,5,0.4165542663,42.9123948705,1.7530594814,23.0068338527,336.9374109705,2167.3001169427,2301.3443427082,28.8797204097
-54,6,0.4168459805,43.6589044571,1.7379285534,22.6977230866,336.9525795706,2168.3222923789,2302.4533666061,28.9936137994
-54,7,0.4113810699,44.3764168631,1.7236670921,22.4284403893,337.3555823065,2169.4378053503,2303.5526363858,29.1362861395
-54,8,0.3925696803,45.0155143279,1.7125519921,22.2063200901,338.035560925,2170.6831224498,2304.6183368611,29.2157012622
-54,9,0.3562197891,45.5272344973,1.705182981,22.0146985947,338.8077581718,2172.0642763545,2305.6120615614,29.3776424726
-54,10,0.3059097278,45.894258343,1.7021305549,21.8378297534,339.5104180078,2173.4580912868,2306.4668530218,29.6283882856
-54,11,0.2533716002,46.1456024996,1.7037853023,21.6851111724,340.0551898836,2174.7411012888,2307.1610316975,29.9631866217
-54,12,0.209621008,46.417156399,1.7088617806,21.5761002631,340.3959574366,2175.820193366,2307.705283018,30.0052289565
-54,13,0.1815904892,46.7894484141,1.7147226401,21.5480408565,340.5440573408,2176.6322767624,2308.1067690229,29.9061436256
-54,14,0.1755250576,47.2787170887,1.7200201589,21.6277060449,340.5036193114,2177.1075062595,2308.318520615,29.6836684545
-54,15,0.1909813631,47.7787096324,1.7229285108,21.8098551714,340.2615257248,2177.2904828497,2308.382681356,29.5340334177
-54,16,0.2207425085,48.1800810659,1.7221848766,22.0699453019,339.8772152044,2177.2589340357,2308.3616855643,29.2919812202
-54,17,0.2563695235,48.4533883785,1.7191647214,22.3738290393,339.4226295945,2177.1072949901,2308.2986396699,29.069136699
-54,18,0.2924378155,48.5523421309,1.7152090584,22.6904604674,339.0135341223,2177.0286848973,2308.3145557354,29.0163618326
-54,19,0.3263943908,48.4176580745,1.7113917984,22.9813869211,338.7107452847,2176.9874598682,2308.3609106246,28.9231432279
-54,20,0.3574914406,48.0135703644,1.7082487326,23.2049782465,338.5126119457,2176.7039980008,2308.1877096951,28.9305163622
-54,21,0.3946356191,47.3155173118,1.7061525563,23.3515891025,338.3593121022,2176.0506514351,2307.6984189219,29.0796611309
-54,22,0.4465664409,46.3096203698,1.7053558692,23.4198597627,338.1674271428,2175.1385482313,2307.0467761752,29.2798317671
-54,23,0.5188531913,44.9891499476,1.7064792484,23.4348779067,337.8849080477,2174.0070226487,2306.3128508382,29.4912248453
-54,24,0.6190111984,43.3364972855,1.7103001883,23.4450080738,337.5202340556,2172.5007261516,2305.4375364913,29.7465794881
-54,25,0.7437821369,41.3971744168,1.7170288311,23.4706585276,337.1054570487,2170.5316233417,2304.3587722896,30.044155558
-54,26,0.886791893,39.2961276574,1.7269066641,23.5082421988,336.6582527818,2168.1429944506,2303.0685739038,29.7859704097
-54,27,1.0403260869,37.1840986495,1.739894074,23.5443461035,336.2193011259,2165.5182572945,2301.6814568117,29.2310582797
-54,28,1.1915970559,35.2068211608,1.7558298373,23.5660225668,335.8262324685,2162.868315289,2300.2737525095,28.6281685432
-54,29,1.3287469922,33.4692854201,1.774676141,23.5554031917,335.5513228462,2160.3633092542,2298.8642512501,28.4261952639
-54,30,1.4433099463,31.9579781398,1.7953575707,23.4921367127,335.4321797322,2158.1422065775,2297.5406356409,28.5189461311
-54,31,1.5322589067,30.6397858999,1.8158682761,23.3587913538,335.4550711099,2156.2607505551,2296.3345319876,28.6886758407
-54,32,1.5979070129,29.4986397635,1.8333749998,23.1447312655,335.5680519692,2154.6816763477,2295.2183267157,29.0237147808
-54,33,1.6470555841,28.5127831322,1.8457817747,22.8530248081,335.6671207587,2153.4146891622,2294.2371760437,29.3676861127
-54,34,1.6834001611,27.6688160547,1.8536714732,22.5016994373,335.6646454217,2152.4777462661,2293.4263204478,29.5755178928
-54,35,1.7078396962,27.0525226408,1.8578090598,22.1283549343,335.5483369665,2151.8423220386,2292.7624334999,29.7339216471
-54,36,1.7160965207,26.8477211414,1.8568625067,21.7908017867,335.3998417099,2151.5536583988,2292.2816310961,29.8778435787
-54,37,1.6990507497,27.1421128769,1.8513749283,21.5548138342,335.2815485061,2151.6918603407,2291.9853025296,30.1572323243
-54,38,1.6602034181,27.9728184686,1.8438008275,21.4533417748,335.1955037703,2152.2528418513,2291.852902275,30.2241947254
-54,39,1.607220182,29.1915272567,1.8364992289,21.4908956632,335.0904080867,2153.1434846203,2291.8657461691,30.5223300854
-54,40,1.5430127007,30.4735889638,1.8317361844,21.6567353293,334.9339355021,2154.1907754587,2291.9541291108,30.9903837442
-54,41,1.4765307266,31.639323118,1.8289099646,21.9220930318,334.7703046322,2155.1754298108,2292.0614368275,31.1258369684
-54,42,1.4229177869,32.6316998237,1.8260117328,22.2569537356,334.6451749812,2155.9350442025,2292.1355013182,31.2146555185
-54,43,1.3948088904,33.3740825795,1.8221006294,22.6218289098,334.56555663,2156.2980061542,2292.1250444072,31.380138278
-54,44,1.3989252503,33.7923306621,1.8170497929,22.9757132277,334.4953108227,2156.1503821115,2291.9744707622,31.6294606129
-54,45,1.4374472412,33.8255977756,1.8105628921,23.2832343126,334.3761332938,2155.4980697727,2291.6986924726,31.8948581219
-54,46,1.510171726,33.4313123075,1.8025442311,23.5181784003,334.144963339,2154.4707862996,2291.3908177697,32.0904808044
-54,47,1.604546512,32.592034538,1.7933512482,23.6706126677,333.7567080866,2153.2740928364,2291.1054446079,32.0603468418
-54,48,1.706581865,31.3134741659,1.7837552987,23.7472588929,333.1906936695,2151.9634177156,2290.8548055756,31.5474543174
-54,49,1.8086556617,29.619274351,1.7749201568,23.7648793953,332.4463959272,2150.6889727007,2290.6237565433,31.184960405
-54,50,1.9034588975,27.6582893146,1.7658064755,23.7629026968,331.5462653168,2149.5362192454,2290.4053958843,31.0641979376
-54,51,1.9831440223,25.7042791356,1.7544746732,23.7737559166,330.5911635939,2148.4918310131,2290.1791731745,30.990055879
-54,52,2.0454794481,23.6887773864,1.7422987533,23.8300668938,329.7000302154,2147.6919640283,2289.9701991276,31.1748306354
-54,53,2.0942900091,21.7986583246,1.7306048245,23.9647120652,328.9719115934,2147.0945545379,2289.8339877149,31.493398428
-54,54,2.1291069221,20.2610318807,1.7191709897,24.1735905771,328.5100956329,2146.6279459859,2289.7541112084,31.4666407506
-54,55,2.1545731319,19.1923225386,1.7077704196,24.4367617369,328.3554349502,2146.2454129324,2289.7524864215,31.2371882995
-54,56,2.1744426246,18.6775971634,1.6951292639,24.7258706191,328.4785831755,2145.8681102917,2289.8268899456,31.2102483511
-54,57,2.1894001493,18.4558638295,1.6819367806,24.9997766601,328.7657558011,2145.4944217949,2289.9326338071,31.377431035
-54,58,2.2036995075,18.3653674726,1.668575094,25.2282163793,329.0399189048,2145.1087222551,2290.0342771947,31.7097927729
-54,59,2.217773161,18.3022597554,1.6549620847,25.3944194071,329.2116521852,2144.71497881,2290.0750672752,31.7346992095
-54,60,2.2312846209,18.2429259423,1.6450410161,25.4888398242,329.2363726618,2144.3879951462,2290.067869214,31.8397995631
-54,61,2.2490127741,18.1975182617,1.6402897395,25.518940856,329.1328657442,2144.0906892674,2290.0355303091,32.0728932619
-54,62,2.2650457255,18.1799558343,1.6404786383,25.5003897836,328.9744361988,2143.834928582,2289.9735257301,32.1416352987
-54,63,2.275683965,18.2047331668,1.647851045,25.4537323492,328.8058282477,2143.5775447799,2289.8870552232,32.0935682456
-54,64,2.2881163985,18.3324563263,1.6620280908,25.4022720386,328.7494190959,2143.2892233377,2289.7894090493,32.0266120036
-54,65,2.2976570334,18.6392188032,1.682265083,25.3771218331,328.8516242439,2143.0358304921,2289.7141986311,32.0629321734
-54,66,2.3012693803,19.106116212,1.7071062847,25.3982302362,329.0701206436,2142.8348269434,2289.7070706047,32.0211678743
-54,67,2.2977859639,19.6421943122,1.7327312076,25.463856611,329.4054072085,2142.8208926343,2289.7851619326,31.9182235797
-54,68,2.2845225569,20.1727323059,1.7560430512,25.5687391303,329.9092737384,2143.0441853296,2289.9582893476,31.850389719
-54,69,2.2562496817,20.5655732034,1.7743730074,25.6756430369,330.5859238974,2143.4821085171,2290.1925421056,31.9721583923
-54,70,2.199135654,20.8676263404,1.7869653955,25.7372107089,331.3939458927,2144.1481437818,2290.4029428206,32.0103169282
-54,71,2.1079033767,21.1546609526,1.7933019038,25.725463721,332.3330767591,2145.0195109834,2290.5005257894,32.0227563381
-54,72,1.9916979649,21.3460600187,1.7921826263,25.6245940023,333.2670331915,2146.0421152599,2290.4711944294,31.9515138467
-54,75,1.5573498192,22.1986094344,1.7620972049,24.9760455003,334.9920265638,2150.060032512,2290.0003085122,32.3417017063
-54,76,1.4095449488,22.7741806888,1.7475595072,24.7163768521,335.0681821873,2151.5910083478,2289.8426357183,32.4098920822
-54,77,1.2882544679,23.4498338053,1.7313113387,24.4605469844,334.9434232127,2152.969270029,2289.7232069113,32.6500799259
-54,78,1.2137251606,24.0687445326,1.714111445,24.2183923695,334.7208109282,2153.9491698507,2289.6128486914,33.0051508347
-54,79,1.2045695803,24.592201088,1.6967715813,23.9973679987,334.3730022507,2154.2913003881,2289.5109582646,33.1310151021
-54,80,1.269192777,24.9446837269,1.67965234,23.8249554212,333.8175929923,2153.8927563396,2289.3805729196,33.0500022173
-54,81,1.4020746763,25.0013789796,1.6623249658,23.7142053004,333.021114179,2152.6948825534,2289.150913031,32.886015892
-54,82,1.5916494958,24.6999258444,1.6438723509,23.6626134306,332.0515394216,2150.7795718796,2288.809754895,32.4596267541
-54,83,1.8228213612,24.0593942741,1.6238812236,23.6457847813,330.9561636672,2148.3726604039,2288.3526859478,31.9057600896
-54,84,2.0743658853,23.0856261812,1.6030036006,23.6292857463,329.8691438555,2145.7423856455,2287.7954555049,31.0582253933
-54,85,2.3110795832,21.9403140599,1.5825609237,23.5918536301,328.9588416634,2143.2071590822,2287.1760973219,30.0062465668
-54,86,2.5104570492,20.8196990366,1.5623665344,23.5093945741,328.2924727913,2141.029316085,2286.5570593368,29.5645383596
-54,87,2.6681293064,19.7466235169,1.542878219,23.374509321,327.9364028165,2139.3582559051,2285.9964286698,29.6165272395
-54,88,2.7682306931,18.7484237763,1.5264768871,23.201034602,327.9203636048,2138.2162866842,2285.5341398466,29.8756644328
-54,89,2.8202849322,17.8936351059,1.5144739237,23.0052005211,328.2321796831,2137.508663345,2285.1942230808,30.2031038602
-54,90,2.8424369205,17.2251030009,1.5075601469,22.8010650423,328.8516544288,2137.0723809389,2284.9684133605,30.4288331668
-54,91,2.8268406762,16.7608787737,1.5070502225,22.6079384246,329.7188032352,2136.7798672234,2284.8393422154,30.6787644227
-54,92,2.7879787169,16.4504177362,1.5132808638,22.438852068,330.7083756328,2136.6000651012,2284.7841596975,30.9393224716
-54,93,2.7410788433,16.2511552358,1.5249099967,22.3078307338,331.5913379521,2136.4869988299,2284.7620682747,31.050840497
-54,94,2.6884508453,16.1009507045,1.5407394283,22.2240273597,332.2057568479,2136.4453626597,2284.7223715309,31.3150218328
-54,95,2.6362621325,15.9479631101,1.5585986765,22.1922992488,332.3541750427,2136.570532568,2284.6365290965,31.7480391661
-54,96,2.5788529554,15.7474451706,1.5758548704,22.2201209383,331.9447181979,2136.8541254518,2284.4598913458,32.2740647395
-54,97,2.5169370855,15.5098272669,1.5911916351,22.3036256957,331.0631174618,2137.2618953189,2284.1863110148,32.6527807713
-54,98,2.4539047725,15.2269130227,1.6025482801,22.4312511255,329.8646154602,2137.7611008928,2283.875419856,32.8197309573
-54,99,2.3934137481,14.9122175508,1.609095577,22.5928228784,328.5677232307,2138.2792998449,2283.6066745545,32.9294075966
-54,100,2.3420274181,14.6347343689,1.6096101564,22.7817802059,327.3646452907,2138.6795390916,2283.4035090441,33.1541213592
-54,101,2.3056131704,14.4148504506,1.6048813555,22.9879506119,326.4711805923,2138.8690802531,2283.2746077694,33.41548721
-54,102,2.2880044106,14.3004084335,1.5975726472,23.199951363,326.0100110991,2138.8377907258,2283.2232355191,33.7889688015
-54,103,2.2866119927,14.3096355271,1.5886863863,23.4135383678,325.9316082627,2138.5519032925,2283.2114826563,33.9183917046
-54,104,2.2955954269,14.4366914392,1.5803220792,23.6169370758,326.200024646,2138.071881539,2283.2337455337,33.6843480269
-54,105,2.3118706904,14.6548794802,1.5737052226,23.7999340248,326.6854928007,2137.5475354876,2283.2666735919,33.3248795271
-54,106,2.3292317626,14.9091830918,1.5690573327,23.9584970199,327.2313014837,2137.0599935193,2283.2827648429,33.0269533793
-54,107,2.3459574196,15.1536567497,1.5666041989,24.0891212374,327.6441186862,2136.669495631,2283.2488773742,32.9686218898
-54,108,2.3644512832,15.3309049767,1.5667756804,24.1927327467,327.8121180931,2136.3916994009,2283.1414663229,33.1438104312
-54,109,2.3872308594,15.387020299,1.5691709346,24.2659015717,327.7103326758,2136.1647120315,2282.9505489977,33.3672291438
-54,110,2.4206158253,15.2934123417,1.5725060986,24.3025997635,327.2365524775,2135.8530317563,2282.63506915,33.6722280979
-54,111,2.4730096517,15.0180755607,1.5755136827,24.2962055327,326.4133302342,2135.3848984842,2282.1801135027,33.9595126708
-54,112,2.5498636302,14.5713831611,1.5775879051,24.2451040904,325.2437564276,2134.7626807702,2281.6775987863,34.1521056096
-54,113,2.6555797041,13.9713994742,1.578109667,24.1505678742,323.8241489169,2133.9351520336,2281.1878595666,34.0790900787
-54,114,2.7838989026,13.2681645039,1.5769313754,24.0123671089,322.2771293114,2132.8981616051,2280.7415896904,33.7711005211
-54,115,2.9272088923,12.5031801333,1.5747254865,23.8283663759,320.7729675229,2131.7036307001,2280.3632997652,33.3618727922
-54,116,3.0820902179,11.7461247188,1.5726964033,23.5999746642,319.4467533881,2130.4219415965,2280.0393464445,33.2161828279
-54,117,3.2342447159,11.0812198489,1.5733794505,23.3316347288,318.3229194438,2129.0867738288,2279.7841930225,33.1414483786
-54,118,3.3824619251,10.5445480826,1.5778491683,23.0440498055,317.4620315407,2127.8127937128,2279.6025384791,33.1649874051
-54,119,3.5279469674,10.1188822064,1.5859935903,22.7609014387,316.9213835719,2126.5161022247,2279.4825082944,33.2538655599
-54,120,3.6691064993,9.7502467594,1.5964216336,22.4978226255,316.6188553916,2125.1579309346,2279.4009724722,33.3207948605
-54,121,3.8031871884,9.3930184009,1.6071503556,22.2720495602,316.4734944051,2123.8926157134,2279.3345045999,33.4000398318
-54,122,3.9282221064,9.0196045229,1.6185388946,22.1010422533,316.4459434942,2122.7462908901,2279.2629867739,33.4155394634
-54,123,4.047847829,8.6125648737,1.6287004937,21.9905118953,316.325567405,2121.6547445045,2279.2342231491,33.4455201228
-54,124,4.1630210692,8.163322156,1.6323240722,21.9429650546,315.9482683292,2120.6345075504,2279.2333313604,33.5593581597
-54,125,4.2701909605,7.6396861508,1.6264124065,21.9566487699,315.2108482792,2119.8031873626,2279.180004302,33.730420351
-54,126,4.3668378713,7.0752057726,1.6126290392,22.0051963294,314.1688827393,2119.1293452575,2279.0754104054,33.9721621275
-54,127,4.4504143009,6.5355697612,1.5962741687,22.0754084111,313.0033951657,2118.5755184761,2278.943638237,34.2463074923
-54,128,4.5183882116,6.0593931244,1.5813653558,22.1600352511,311.8388128338,2118.1342361737,2278.7708421807,34.4558756351
-54,129,4.5760477136,5.7150209921,1.5699289908,22.2446540655,310.8754172474,2117.7399557369,2278.5708710654,34.6580050786
-54,130,4.6271965567,5.5230551798,1.5645477507,22.3162848602,310.3000620798,2117.3353365423,2278.3625523901,34.9208091895
-54,131,4.6720654613,5.5056688084,1.5663681874,22.3610760767,310.1673929322,2116.9298965845,2278.1528665737,35.0921438932
-54,132,4.7054315708,5.671865074,1.5750565743,22.3836871698,310.4124191528,2116.5521744986,2277.9632120912,35.2692720493
-54,133,4.7229251308,5.9684085999,1.589380632,22.398721776,310.9193913172,2116.2563945559,2277.7568387376,35.4010994037
-54,134,4.7180827491,6.3602283245,1.607694656,22.4480558411,311.5986424447,2116.0876630029,2277.5074920269,35.3735492229
-54,135,4.6858240035,6.7813818487,1.6268099874,22.5579022903,312.2690078406,2116.0835449006,2277.1897693014,35.3127112786
-54,136,4.623033231,7.1481130705,1.6428446604,22.7066645792,312.779397626,2116.3140161689,2276.7805870236,35.2632850409
-54,137,4.5282406409,7.4048583704,1.6523670925,22.8613451844,313.0622142794,2116.7870184799,2276.2933559628,35.2508322001
-54,138,4.4111424252,7.504807253,1.6549210342,23.0173969428,313.1947266924,2117.4560935048,2275.7789700242,35.3650293748
-54,139,4.2840435077,7.4659206341,1.652385775,23.1909782195,313.4000516526,2118.2396576944,2275.3218975307,35.5478540262
-54,140,4.1571752109,7.3130510912,1.6462138656,23.3590538866,313.7421980394,2119.0532577123,2274.9469209761,35.7227309942
-54,141,4.0450043422,7.1161465004,1.638279587,23.4815313598,314.1562078594,2119.7833923331,2274.7017192166,36.0268220901
-54,142,3.9630227872,6.9339467538,1.6295336566,23.533578511,314.4812573737,2120.3801460766,2274.6280304628,36.2799800237
-54,143,3.9271626316,6.7864885833,1.6199126473,23.4891830878,314.6126366498,2120.7739216824,2274.7439825736,36.1251089176
-54,144,3.9525031576,6.6965244681,1.6083908909,23.3526637518,314.4993457922,2120.8237280175,2275.0250904796,35.9933774074
-54,145,4.0474928571,6.6527797972,1.5937710583,23.1313654983,314.1168782021,2120.4291164974,2275.41204202,35.9505351384
-54,146,4.2087129631,6.6488502597,1.5759656997,22.8217040516,313.541561604,2119.5307119027,2275.86901904,35.7702369293
-54,147,4.4143630026,6.6554255244,1.556169228,22.4353407431,312.8688420937,2118.222062365,2276.2699491494,35.3430672089
-54,148,4.6383359742,6.6807309874,1.5363859878,21.9713897524,312.1482084239,2116.6810745215,2276.5067973728,34.3840932846
-54,149,4.859151885,6.7502186362,1.5190473591,21.4569992715,311.4303281226,2115.0306019808,2276.5899462937,33.2909282049
-54,150,5.0646309608,6.8474584873,1.5060837081,20.9422962017,310.6640013104,2113.4119527086,2276.5328432961,32.9679328203
-54,151,5.2493848433,6.970274084,1.4972409842,20.4631222337,309.7534008333,2111.9507596106,2276.3805400478,33.6367808183
-54,152,5.4156055782,7.0765964721,1.489999666,20.0269757082,308.6686757532,2110.6206469438,2276.2075363919,34.4311910868
-54,153,5.5698477845,7.1014493848,1.48153954,19.6390719409,307.3281180094,2109.3876359513,2276.0432240829,34.5735808611
-54,154,5.7109824514,7.0239690426,1.4686096728,19.3120788705,305.7400966485,2108.2629006237,2275.9082718738,34.1719202995
-54,155,5.83323666,6.837862096,1.4489632841,19.0439304116,304.0767970945,2107.302686603,2275.8350087583,33.7437980175
-54,156,5.9330558947,6.5261025247,1.4204881283,18.798951832,302.4520949156,2106.5720717516,2275.8373515179,33.811275363
